"N","Код","Найменування","Собіварт.","Націнка","Ціна","Ш/В/С","К-сть","Сума 1","Сума 2"
"105","4820180815067","Печиво Зоряне Cultua 1.4 кг","138.47","35.00","187.00","1","0.89","122.68","165.68"
"106","4820180815074","Печиво здобне пісочне Зоряне культуа","0.01","0.00","90.00","0","0.00","0.00","0.00"
"107","4820180815173","Печиво Гамула Cultua","168.00","29.76","218.00","1","0.00","0.00","0.00"
"108","4820180815197","Тістечко бісквітне Шарлотка яблучна культуа","211.68","40.00","296.00","1","0.00","0.00","0.00"
"109","4820180815203","Тістечко бісквітне шарлотка яблучна культуа 0.430 г","106.37","35.00","147.00","0","1.00","106.37","147.00"
"110","4820180815586","Печиво пірамідка з халвою CULTUA","169.34","35.00","229.00","1","1.70","287.88","389.30"
"111","4820180815609","Печиво Грибочок глаз. три смаки CULTUA","209.00","30.14","272.00","1","0.35","73.99","96.29"
"112","4820180815678","Печиво Стікс з кокосом Біскоті 110 гр","43.93","30.00","57.00","0","0.00","0.00","0.00"
"113","4820180815685","Торт ""Вафельний з ірискою"" CULTUA","194.04","35.00","262.00","1","1.21","234.40","316.50"
"114","4820180815807","Печиво здобне пісочне Мереживо  з малиновою начинкою Культуа","194.04","35.00","262.00","1","0.00","0.00","0.00"
"115","4820180815814","Печиво пісочне мереживо з малиновою начинкою  культуа 0,460 г культуа","104.31","35.00","141.00","0","1.00","104.31","141.00"
"116","4820180815944","Печиво здобне ""Трубочка з ірискою"" ""CULTUA""","232.32","37.00","320.00","1","1.00","232.32","320.00"
"117","4820180815951","Соленики з цибулею CULTUA 200г","181.08","40.00","254.00","1","6.40","1,159.09","1,625.85"
"118","4820180815975","Печиво пісочне Горішок CULTUA","181.75","35.00","245.00","1","0.00","0.00","0.00"
"119","4820180816040","Кекс кокосовий з ароматом лимона біскоті","245.49","35.00","331.00","1","1.76","431.57","581.90"
"120","4820180816798","Пряник з фруктовою нач культуа","109.25","40.00","153.00","1","0.15","16.61","23.26"
"121","4820180816804","Печиво Ніч CULTUA","181.00","29.83","235.00","1","0.00","0.00","0.00"
"122","4820180816842","Печиво здобне пісочне книшик біскотті","179.34","35.00","242.00","1","0.00","0.00","0.00"
"123","4820180817078","Булка здобна Ватрушка  Культуа","159.35","35.00","215.00","1","0.00","0.00","0.00"
"124","4820180817221","Пряник з абрикосовим ароматом Культуа","108.43","35.00","146.00","1","1.50","162.65","219.00"
"125","4820180817238","Булка здобна Ватрушка з маком Біскоті","188.75","35.00","255.00","1","0.00","0.00","0.00"
"126","4820180817306","Печиво здобне Пісочно-відсадне ""Лемон"" ""Biscotti"" 1.9кг","190.00","30.00","247.00","1","0.75","142.50","185.25"
"127","4820180817399","Тістечко пісочне Брюлетто Біскоті","323.40","35.00","438.00","1","0.00","0.00","0.00"
"128","4820180817405","Виріб хлібобулочний здобний ""МАКОВІЙ"" ""Biscotti"" 1,2 кг","247.00","30.36","322.00","1","0.51","124.98","162.93"
"129","4820180817504","Тістечко бісквітне Фраголенца біскоті","317.51","35.00","429.00","1","0.00","0.00","0.00"
"130","4820180817528","Печиво Луччетто Біскоті","166.00","30.12","216.00","1","0.00","0.00","0.00"
"131","4820180817597","Тістечко з медовим ароматом Медусь GULTUA","197.57","35.00","267.00","1","0.00","0.00","0.00"
"132","4820180817610","Тістечко Бісквітне Зірниця GULTUA","282.83","35.00","382.00","1","0.00","0.00","0.00"
"133","4820180817696","Печиво Конвертик з вишневою начинкою культуа","240.73","35.00","325.00","1","1.50","361.10","487.50"
"134","4820180817832","Булка здобна з полуничною начинкою біскоті","17.76","35.00","24.00","0","12.00","213.12","288.00"
"135","4820188730188","Пряник медовий ласка","131.00","40.00","185.00","1","0.56","72.84","102.86"
"136","4820188730393","Печиво Домашнє Ласка","115.00","30.43","150.00","1","0.05","6.21","8.10"
"137","4820191700857","велнес з висівками печиво тоня","103.05","35.00","139.00","1","0.00","0.00","0.00"
"138","4820195090053","марія печиво затяжне 270г","26.69","40.00","37.00","0","1.00","26.69","37.00"
"139","4820195090077","Печиво *Золоте Кільце* 215г.(ЖКФ)","26.00","30.77","34.00","0","0.00","0.00","0.00"
"140","4820195093177","Печиво з Фруктозою цукрове 155г. Diet","18.65","30.00","25.00","0","8.00","149.20","200.00"
"141","4820195098035","Вафлі Осінній сад с фруктозой  80г Diet","18.32","23.08","24.00","0","5.00","91.60","120.00"
"142","4820196732013","Попкорн карамелізований зі смаком кокосу Boomza 170g","80.00","25.00","100.00","0","0.00","0.00","0.00"
"143","4820196732020","Попкорн карамелізований зі смаком кавиі Boomza 170g","80.00","25.00","100.00","0","0.00","0.00","0.00"
"144","4820205521300","Кукурудзяні палички Бумкорн для хлопчика з сюрпризом 100г","26.00","26.92","33.00","0","0.00","0.00","0.00"
"145","4820205570995","Круасани 6 вржень Pekari bakery 180г","44.00","25.00","55.00","0","0.00","0.00","0.00"
"146","4820206730015","Круасан міні з начинкою пломбір (шумський хліб)","40.00","35.00","55.00","0","0.00","0.00","0.00"
